[19:09:20.114] [INFO] [Scheduler] [MAIN] Scheduler initialized.
[19:09:20.165] [INFO] [Scheduler] [MAIN] Parsed zone: Zone{zoneId=1, start=(0,0), end=(700,600)}
[19:09:55.424] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:284:100:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.425] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.425] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:284:100:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.607] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:255:90:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.610] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.610] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:255:90:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.789] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:227:80:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.790] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.790] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:227:80:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.971] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:199:70:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.973] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.973] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:199:70:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.156] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:171:60:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.159] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.159] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:171:60:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.342] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:142:50:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.343] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.343] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:142:50:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.536] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:114:40:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.542] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.542] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:114:40:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.723] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:86:30:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.725] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.725] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:86:30:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.908] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:57:20:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.909] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:56.909] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:57:20:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.092] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:29:10:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.093] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.093] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:29:10:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.282] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:1:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.283] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.283] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:1:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.392] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURNED_TO_BASE:0:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.396] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.396] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURNED_TO_BASE:0:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.532] [DEBUG] [Scheduler] [SD] Received drone message: 2:[REFILLING]:REFILL_COMPLETE:0:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.536] [INFO] [Scheduler] [SD] Drone 2 Returned to base. Transitioning to [REFILLING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.536] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[REFILLING]:REFILL_COMPLETE:0:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:57.645] [DEBUG] [Scheduler] [SD] Received drone message: 2:[IDLE]:NEW_FIRE_REQUEST:0:0:FireRequest{time=0, zone=-1, event=0, severity=0, id=0}
[19:09:57.646] [INFO] [Scheduler] [SD] Drone 2 transitioning to [IDLE] on task FireRequest{time=0, zone=-1, event=0, severity=0, id=0}
[19:09:57.646] [DEBUG] [Scheduler] [SD] Responding to drone with: WAIT:2:[IDLE]:NEW_FIRE_REQUEST:0:0:FireRequest{time=0, zone=-1, event=0, severity=0, id=0}
[19:09:57.767] [DEBUG] [Scheduler] [SF] Received Shutdown Message From Fire: SHUTDOWN
[19:09:57.833] [INFO] [Main] [MAIN] All threads have finished. Log file ready for analysis.
